RID,SID,text,polarity,category,target 
1183,1183:0,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.,positive,FOOD#QUALITY,mantısı ficcini zeytinyağlı mezgiti
1183,1183:1,ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.,negative,SERVICE#GENERAL,NULL
1183,1183:2,terbiyesiz birkac garsonu dışında guzel bir yerdi,negative,SERVICE#GENERAL,garsonu
1183,1183:2,terbiyesiz birkac garsonu dışında guzel bir yerdi,positive,RESTAURANT#GENERAL,yerdi
1184,1184:0,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,positive,FOOD#QUALITY,kebap
1184,1184:0,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,positive,AMBIENCE#GENERAL,yerlerden
1184,1184:1,Yemekleri ve ozellikle ara sicaklari cok lezzetli.,positive,FOOD#QUALITY,ara sicaklari
1184,1184:1,Yemekleri ve ozellikle ara sicaklari cok lezzetli.,positive,FOOD#QUALITY,Yemekleri
1184,1184:2,Servis cok hizli.,positive,SERVICE#GENERAL,Servis
1184,1184:3,Calisanlar guleryuzlu.,positive,SERVICE#GENERAL,Calisanlar
1185,1185:0,Cerkez yemekleri sevenler icin guzel bir tercih .,positive,FOOD#QUALITY,Cerkez yemekleri
1185,1185:1,"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .",positive,FOOD#QUALITY,mantisini
1185,1185:1,"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .",positive,FOOD#QUALITY,mezeleri
1185,1185:2,"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",negative,SERVICE#GENERAL,calisanlarin muamelesinden
1186,1186:0,Mekan dekorasyonu çok başarılı.,positive,AMBIENCE#GENERAL,Mekan dekorasyonu
1186,1186:1,Mezeler oldukça güzel ve çeşitli.,positive,FOOD#QUALITY,Mezeler
1186,1186:1,Mezeler oldukça güzel ve çeşitli.,positive,FOOD#STYLE_OPTIONS,Mezeler
1186,1186:2,Ancak balıklara gelince bir durdum.,negative,FOOD#QUALITY,balıklara
1186,1186:3,Bildiğin çiftlik balığı geldi.,negative,FOOD#QUALITY,çiftlik balığı
1186,1186:4,Daha lezzetli bir ana yemek bekliyordum açıkçası.,negative,FOOD#QUALITY,ana yemek
1186,1186:5,Fiyatlar ortalama meyhane fiyatlarının üzerinde.,neutral,RESTAURANT#PRICES,Fiyatlar
1187,1187:0,"Etler güzel, eti az ama öz pişiren nadir yerlerden:",positive,FOOD#QUALITY,Etler
1188,1188:0,Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,positive,FOOD#QUALITY,Penne siciliano
1188,1188:0,Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,negative,FOOD#QUALITY,yagindan
1188,1188:1,Arkadasim begendili tavuk yedi o da ayni seyi yasadi.,negative,FOOD#QUALITY,begendili tavuk
1188,1188:2,"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.",negative,FOOD#QUALITY,yemekler
1188,1188:2,"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.",positive,SERVICE#GENERAL,"Servis, ilgi"
1189,1189:0,Yediğim en iyi sahanda yumurta.,positive,FOOD#QUALITY,sahanda yumurta
1189,1189:1,Yumurtanın neyi güzel demeyin.,positive,FOOD#QUALITY,Yumurtanın
1189,1189:3,"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.",positive,DRINKS#QUALITY,ayranı
1189,1189:3,"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.",positive,FOOD#QUALITY,Kavurmalı
1190,1190:0,"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...",neutral,FOOD#QUALITY,Yemekleri
1190,1190:0,"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...",negative,SERVICE#GENERAL,kapida bekleyen kisi
1190,1190:1,Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...,negative,SERVICE#GENERAL,garson
1191,1191:0,eskiden daha iyiydi.,negative,RESTAURANT#GENERAL,NULL
1191,1191:4,fiyatlar asiri uçmus.,negative,RESTAURANT#PRICES,fiyatlar
1191,1191:5,artik lezzete degil popülerligine gidiliyor.,negative,FOOD#QUALITY,lezzete
1192,1192:0,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",positive,FOOD#QUALITY,lezzet
1192,1192:0,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",positive,LOCATION#GENERAL,Konum
1192,1192:0,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",negative,SERVICE#GENERAL,servis
1192,1192:1,Birinin bu sorunu çözmesi gerekir,negative,RESTAURANT#GENERAL,NULL
1193,1193:0,"Sıcak, samimi ve içten kütük ev cafe ...",positive,AMBIENCE#GENERAL,ev cafe
1193,1193:1,Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.,positive,FOOD#QUALITY,Serpme kahvaltıların
1194,1194:0,"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.",positive,SERVICE#GENERAL,paketlenmişti
1194,1194:1,Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,positive,FOOD#STYLE_OPTIONS,Malzemeden
1194,1194:1,Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,positive,FOOD#QUALITY,etinin lezzeti
1195,1195:0,"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi.",negative,SERVICE#GENERAL,garson
1195,1195:1,"Kesinlikle gitmeyin, muamele cok kotu.",negative,SERVICE#GENERAL,muamele
1196,1196:0,Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,positive,DRINKS#QUALITY,çay veya kahve
1196,1196:0,Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,positive,AMBIENCE#GENERAL,yer
1196,1196:1,"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",positive,AMBIENCE#GENERAL,bogazin
1196,1196:1,"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",positive,AMBIENCE#GENERAL,canli müzik
1197,1197:0,Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,negative,RESTAURANT#PRICES,Fiyatlari
1197,1197:0,Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,positive,RESTAURANT#GENERAL,mekan
1197,1197:1,Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.,positive,FOOD#QUALITY,damla sakizi
1197,1197:2,Baslangiclarinin bir cogunu denedik hepside enfes.,positive,FOOD#QUALITY,Baslangiclarinin
1197,1197:3,Tatli olarak sufleyi tercih ettik ve ona da bayildik.,positive,FOOD#QUALITY,sufleyi
1197,1197:4,Mukemmel.,positive,RESTAURANT#GENERAL,NULL
1197,1197:5,Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.,negative,FOOD#STYLE_OPTIONS,et
1198,1198:0,Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.,positive,FOOD#QUALITY,yemekleri
1198,1198:1,Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,negative,RESTAURANT#PRICES,fiyatları
1198,1198:1,Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,negative,SERVICE#GENERAL,kredi kartı
1198,1198:2,Ancak yemekleri gerçekten çok lezzetli.,positive,FOOD#QUALITY,yemekleri
1198,1198:3,tatlilardan da irmik helvası ve fırında sutlaci öneririm.,positive,FOOD#QUALITY,fırında sutlaci
1198,1198:3,tatlilardan da irmik helvası ve fırında sutlaci öneririm.,positive,FOOD#QUALITY,irmik helvası
1199,1199:0,Yıllardır İstanbul'daki favori pizzacım.,positive,RESTAURANT#GENERAL,pizzacım
1199,1199:1,Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.,positive,FOOD#STYLE_OPTIONS,pizzayı
1199,1199:3,Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,positive,FOOD#STYLE_OPTIONS,pizzanın iki yarısını
1200,1200:0,Servis porsiyonlar çok çok kötü.,negative,SERVICE#GENERAL,Servis
1200,1200:0,Servis porsiyonlar çok çok kötü.,negative,FOOD#STYLE_OPTIONS,porsiyonlar
1200,1200:1,Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması,positive,AMBIENCE#GENERAL,bahçesinin
1201,1201:0,Turk kahvesının ıcınden kocaman böcek çıktı.,negative,DRINKS#QUALITY,Turk kahvesının
1201,1201:1,Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!,negative,DRINKS#QUALITY,Kahveyı
1201,1201:2,Yemekleri hesap edin artık!,negative,FOOD#QUALITY,Yemekleri
1201,1201:3,Bir daha asla!,negative,RESTAURANT#GENERAL,NULL
1202,1202:0,Nedendir bilmiyorum ama burayı çok seviyorum.,positive,RESTAURANT#GENERAL,burayı
1202,1202:1,Lynchburgleri çok güzel.,positive,DRINKS#QUALITY,Lynchburgleri
1202,1202:2,Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,positive,DRINKS#QUALITY,Cin li kokteylleri
1202,1202:2,Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,negative,DRINKS#QUALITY,jager mojito
1202,1202:3,"Otur , 0 !",negative,RESTAURANT#GENERAL,NULL
1203,1203:0,"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .",negative,RESTAURANT#PRICES,80/90 tl hesap
1203,1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",positive,SERVICE#GENERAL,personel
1203,1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",negative,FOOD#STYLE_OPTIONS,Porsiyonlar
1203,1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",negative,FOOD#PRICES,fiyatla
1203,1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",positive,FOOD#QUALITY,Lezzet
1204,1204:0,Manzara güzel.,positive,AMBIENCE#GENERAL,Manzara
1204,1204:1,Kurucesmede olmasına rağmen pek bir derme catma mekan.,negative,AMBIENCE#GENERAL,mekan
1204,1204:2,Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.,negative,AMBIENCE#GENERAL,ortam
1204,1204:3,Çok daha keyifli bir yer olabilirdi.,negative,AMBIENCE#GENERAL,yer
1204,1204:4,O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.,negative,AMBIENCE#GENERAL,ortamdan
1204,1204:5,"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.",negative,FOOD#QUALITY,İthal peynir tabağındaki peynirler
1204,1204:6,Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.,negative,RESTAURANT#PRICES,fiyat
1205,1205:0,Açık ortamda yemek isteyenler için güzel bir ortam.,positive,AMBIENCE#GENERAL,ortam
1205,1205:1,Bahçesinde sakince yemeğinizi yiyebilirsiniz.,positive,AMBIENCE#GENERAL,Bahçesinde
1205,1205:2,Kuzu sisleri ve lahmacunlari guzeldi...,positive,FOOD#QUALITY,Kuzu sisleri ve lahmacunlari
1205,1205:3,Serviste aksamalar var.,negative,SERVICE#GENERAL,Serviste
1205,1205:4,garsonlar sürekli bir şey düşürüyor...,negative,SERVICE#GENERAL,garsonlar
1206,1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,negative,AMBIENCE#GENERAL,masalar
1206,1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,positive,SERVICE#GENERAL,calisanlar
1206,1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,positive,FOOD#STYLE_OPTIONS,Kahvaltisi
1206,1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,negative,FOOD#PRICES,fiyati
1207,1207:0,"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.",positive,LOCATION#GENERAL,konumu
1207,1207:0,"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.",positive,FOOD#STYLE_OPTIONS,menüsü
1207,1207:2,Fakat son iki gidişimde çok pahalanmış buldum.,negative,RESTAURANT#PRICES,pahalanmış
1207,1207:3,"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.",positive,FOOD#QUALITY,cajun tavuk
1207,1207:3,"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.",neutral,FOOD#QUALITY,Yemeklerde
1207,1207:4,Şimdilerde gözümde ancak ortalama bir mekan yani.,neutral,RESTAURANT#GENERAL,mekan
1208,1208:0,Tuzla balıkçısının köklü müşterisiyimdir.,positive,RESTAURANT#GENERAL,Tuzla balıkçısının
1208,1208:1,İlk açıldığı günden bu gününe gelir giderim.,positive,RESTAURANT#GENERAL,NULL
1208,1208:2,Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,positive,AMBIENCE#GENERAL,dükkandan
1208,1208:2,Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,positive,RESTAURANT#PRICES,Fiyatları
1208,1208:3,Ama maalesef eski lezzet mi?,negative,FOOD#QUALITY,lezzet
1208,1208:5,Mekan ne kadar çok büyüdüyse kalite o kadar düştü.,negative,RESTAURANT#GENERAL,kalite
1208,1208:6,Ah be Sezgin Abi eski lezzetine hasretiz,negative,FOOD#QUALITY,lezzetine
1209,1209:0,beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.,positive,LOCATION#GENERAL,mekan
1209,1209:1,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,positive,SERVICE#GENERAL,hizmetide
1209,1209:1,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,positive,FOOD#QUALITY,pideleri
1209,1209:1,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,positive,AMBIENCE#GENERAL,üst kat terası
1210,1210:0,Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,positive,AMBIENCE#GENERAL,mekan
1210,1210:0,Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,positive,FOOD#STYLE_OPTIONS,menu
1210,1210:1,Fiyatlar da cok pahali degil ortalama duruyordu,neutral,RESTAURANT#PRICES,Fiyatlar
1211,1211:0,Cookshop diyince aklima ilk gelen Magnolia oluyor.,positive,FOOD#QUALITY,Magnolia
1211,1211:1,Buraya gelipte bu tatliyi denemeden gitmeyin.,positive,FOOD#QUALITY,tatliyi
1211,1211:2,"Makarnalardan patlicanli,zeytinli penne guzel.",positive,FOOD#QUALITY,"patlicanli,zeytinli penne"
1211,1211:3,Arkadasim lasagne yedi ama pek begenmedi.,negative,FOOD#QUALITY,lasagne
1211,1211:4,Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,negative,SERVICE#GENERAL,Servisin
1211,1211:4,Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,negative,SERVICE#GENERAL,siparis almaya gec geliyorlar
1212,1212:0,Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.,negative,RESTAURANT#GENERAL,num num
1212,1212:1,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",negative,FOOD#QUALITY,Yemekler
1212,1212:1,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",positive,FOOD#STYLE_OPTIONS,menü
1212,1212:1,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",positive,SERVICE#GENERAL,servis
1213,1213:0,Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.,positive,FOOD#QUALITY,Kurufasulye ve Sütlaç
1213,1213:2,"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...",positive,FOOD#QUALITY,Tereyagini
1213,1213:2,"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...",positive,AMBIENCE#GENERAL,manzarayla
1213,1213:3,Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.,positive,FOOD#QUALITY,firin sütlaci
1214,1214:0,Ideal...,positive,RESTAURANT#GENERAL,NULL
1214,1214:1,- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.,positive,LOCATION#GENERAL,yer
1214,1214:2,Künefesi düsündügümden güzelmis.,positive,FOOD#QUALITY,Künefesi
1214,1214:3,Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.,positive,FOOD#QUALITY,künefesiyle
1214,1214:4,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",positive,DRINKS#QUALITY,sahlepi
1214,1214:4,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",positive,DRINKS#QUALITY,Çayi
1214,1214:4,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",positive,FOOD#QUALITY,künefesi ve dondurmasi
1214,1214:5,Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.,negative,DRINKS#STYLE_OPTIONS,nane yapragi
1214,1214:6,Biz sormadan getirdigimizde bilgilendirmesi lazimdi.,negative,SERVICE#GENERAL,bilgilendirmesi
1214,1214:8,Yine de Tuzla'da ugrak olunabilecek bir mekan.,positive,RESTAURANT#GENERAL,mekan
1215,1215:0,"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.",positive,DRINKS#QUALITY,nargilesi
1215,1215:0,"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.",negative,LOCATION#GENERAL,çikis yolu
1215,1215:1,Hele kebaplari enfes.,positive,FOOD#QUALITY,kebaplari
1215,1215:2,Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,positive,AMBIENCE#GENERAL,manzara
1215,1215:2,Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,positive,FOOD#STYLE_OPTIONS,kahvaltisiyla
